"Content:","Emissions by country and main source category" 
"Compound:","CH4"
"Year: ","2006"
"Unit:","Gg CH4"
"Source:","European Commission, Joint Research Centre (JRC)/PBL Netherlands Environmental Assessment Agency. Emission Database for Global Atmospheric Research (EDGAR), release version 4.2. http://edgar.jrc.ec.europe.eu, 2010" 
"Dataset:","v4.2_EM_CH4_300911(edgar)"
"Date calculated:","November 30, 1999, 12:00 am"

,,,"Public electricity and heat production","Other Energy Industries","Manufacturing Industries and Construction","Domestic aviation","Road transportation","Rail transportation","Inland navigation","Other transportation","Residential and other sectors","Fugitive emissions from solid fuels","Fugitive emissions from oil and gas","Memo: International aviation","Memo: International navigation","Cement production","Lime production","Production of other minerals","Production of chemicals","Production of metals","Production of pulp/paper/food/drink","Production of halocarbons and SF6","Refrigeration and Air Conditioning","Foam Blowing","Fire Extinguishers","Aerosols","F-gas as Solvent","Semiconductor/Electronics Manufacture","Electrical Equipment","Other F-gas use","Non-energy use of lubricants/waxes (CO2)","Solvent and other product use: paint","Solvent and other product use: degrease","Solvent and other product use: chemicals","Solvent and other product use: other","Enteric fermentation","Manure management","Rice cultivation","Direct soil emissions","Manure in pasture/range/paddock","Indirect N2O from agriculture","Other direct soil emissions","Savanna burning","Agricultural waste burning","Forest fires","Grassland fires","Peat fires and decay of drained peatland","Other vegetation fires","Other biomass burning","Forest Fires-Post burn decay","Forest Land: net carbon stock change","Solid waste disposal on land","Wastewater handling","Waste incineration","Other waste handling","Fossil fuel fires","Indirect N2O from non-agricultural NOx","Indirect N2O from non-agricultural NH3","Other sources",
"Rest Central America","ATG","Antigua and Barbuda",4.22490e-3,0,8.64825e-3,2.24460e-5,1.56242e-2,0,0,3.16350e-6,1.12998e-2,0,1.25469e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16694e+0,2.58670e-2,0,0,0,0,0,0,1.61792e-3,0,0,0,0,0,0,0,3.54603e-1,3.12482e-1,0,0,0,0,0,0,1.91388e+0
"Rest Central America","BHS","Bahamas",2.56932e-2,0,4.21892e-2,9.76192e-4,1.11890e-1,0,6.73842e-4,1.69758e-3,9.14134e-2,9.14500e-2,9.31099e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61800e-1,3.82000e-2,0,0,0,0,0,0,2.21866e-3,0,0,0,0,0,0,0,7.52128e+0,1.38883e+0,0,0,0,0,0,0,9.57142e+0
"Rest Central America","BLZ","Belize",1.21373e-2,0,2.73751e-2,1.00757e-5,6.69722e-2,0,2.09549e-4,4.73305e-4,1.02396e+0,6.23720e-2,2.16636e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85959e+0,1.30642e-1,3.54204e-1,0,0,0,0,4.10400e-1,4.54992e-1,0,0,0,0,0,0,0,1.25142e+0,1.36564e+0,0,0,0,0,0,0,9.04206e+0
"Rest Central America","BMU","Bermuda",7.20218e-3,0,7.14231e-3,9.03882e-5,1.50672e-2,0,2.03771e-4,4.97101e-4,1.53230e-2,0,1.37555e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49475e-2,2.66760e-3,0,0,0,0,0,0,3.60975e-5,0,0,0,0,0,0,0,9.69369e-1,2.71136e-1,0,0,0,0,0,0,1.36744e+0
"Rest Central America","BRB","Barbados",9.78353e-3,1.51841e-3,3.02978e-2,5.32844e-5,3.89948e-2,0,2.02478e-4,4.48165e-4,1.59821e-2,2.68770e-2,3.02099e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32979e-1,7.64347e-2,0,0,0,0,0,0,9.34890e-2,0,0,0,0,0,0,0,1.94764e+0,1.53473e+0,0,0,0,0,0,0,4.81152e+0
"Rest Central America","CRI","Costa Rica",2.72096e-2,3.08925e-3,4.77336e-1,0,4.03641e-1,0,2.34366e-3,0,1.85405e+0,9.14500e-2,8.90509e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65725e+1,2.83460e+0,6.62131e+0,0,0,0,0,6.31200e-1,1.28946e+0,0,0,0,0,0,0,0,2.28064e+0,1.96615e+1,0,0,0,0,0,0,1.11655e+2
"Rest Central America","CUB","Cuba",4.32261e-1,2.34386e-3,1.24734e+0,0,9.22457e-2,0,0,0,8.96184e+0,5.39555e+0,2.65568e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19294e+2,8.29534e+0,2.75510e+1,0,0,0,0,2.21280e+0,3.92899e+0,0,0,0,0,0,0,0,6.45471e+1,5.43577e+1,0,0,0,0,0,0,4.22876e+2
"Rest Central America","CYM","Cayman Islands",5.14153e-3,0,4.83739e-3,1.52428e-5,1.29518e-2,0,0,2.06100e-6,4.30607e-3,0,8.59909e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78915e-2,4.11749e-3,0,0,0,0,0,0,1.11551e-5,0,0,0,0,0,0,0,8.87369e-1,1.90315e-1,0,0,0,0,0,0,1.19556e+0
"Rest Central America","DMA","Dominica",2.25884e-3,0,7.85662e-3,3.63700e-6,1.89328e-2,0,4.07539e-5,9.16962e-5,1.61478e-3,2.22270e-2,3.11251e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94046e-1,2.21270e-2,0,0,0,0,0,0,2.24464e-3,0,0,0,0,0,0,0,5.09389e-1,3.68203e-1,0,0,0,0,0,0,1.85215e+0
"Rest Central America","DOM","Dominican Republic",1.19129e-1,5.43400e-3,5.90383e-1,0,5.55648e-1,0,0,2.02730e-2,1.47023e+1,3.59398e+1,7.17828e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45104e+2,4.63662e+0,3.00997e+1,0,0,0,0,2.30640e+0,1.94975e+0,0,0,0,0,0,0,0,4.56809e+1,3.81097e+1,5.46435e-1,0,0,0,0,0,3.21084e+2
"Rest Central America","GLP","Guadeloupe",1.41045e-2,0,4.84551e-2,3.60787e-4,6.51107e-2,0,0,1.53990e-5,4.88269e-1,1.86558e-1,4.48436e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42011e+0,1.15331e-1,0,0,0,0,0,0,2.02748e-1,0,0,0,0,0,0,0,3.38721e+0,2.04541e+0,0,0,0,0,0,0,1.10185e+1
"Rest Central America","GRD","Grenada",4.23499e-3,0,1.02997e-2,2.46305e-5,2.46052e-2,0,3.57981e-4,9.65993e-4,4.63359e-2,1.57015e-1,6.04119e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47175e-1,1.25407e-2,0,0,0,0,0,0,4.61793e-3,0,0,0,0,0,0,0,4.48445e-1,5.73794e-1,0,0,0,0,0,0,1.63645e+0
"Rest Central America","GTM","Guatemala",5.05129e-1,0,5.68062e-1,0,5.14938e-1,0,0,7.94200e-4,4.57435e+1,2.92640e+0,1.97029e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46363e+2,3.62414e+0,1.72059e+0,0,0,0,0,4.03200e+0,5.30845e+0,8.77200e+0,0,0,0,0,0,0,1.85783e+1,5.35116e+1,0,0,0,0,0,0,2.94139e+2
"Rest Central America","HND","Honduras",1.22967e-1,0,2.07035e-1,0,3.69950e-1,0,0,0,1.70469e+1,2.29540e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83170e+2,3.96911e+0,5.53555e-1,0,0,0,0,3.76800e-1,2.20684e+0,0,0,0,0,0,0,0,7.56195e+0,2.88340e+1,0,0,0,0,0,0,2.46715e+2
"Rest Central America","HTI","Haiti",6.28020e-3,0,4.29495e-1,0,1.94430e-1,0,0,2.01894e-2,1.74647e+1,1.83815e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58869e+1,3.99088e+0,6.31872e+0,0,0,0,0,4.80000e-1,8.82737e-1,0,0,0,0,0,0,0,1.81965e+1,4.33321e+1,0,0,0,0,0,0,2.05584e+2
"Rest Central America","JAM","Jamaica",2.05775e-1,1.80370e-4,2.02855e-2,0,4.61978e-1,0,0,4.77774e-2,2.68447e+0,3.65800e+0,2.58690e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97601e+1,8.76252e-1,2.07658e-3,0,0,0,0,0,7.39032e-1,0,0,0,0,0,0,0,1.14349e+1,1.24643e+1,0,0,0,0,0,0,6.26138e+1
"Rest Central America","KNA","Saint Kitts and Nevis",2.04273e-3,0,4.31321e-3,3.23337e-5,4.50009e-3,0,1.24382e-4,2.79659e-4,2.82131e-2,0,2.70478e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23495e-1,1.08230e-2,0,0,0,0,0,0,3.01371e-2,0,0,0,0,0,0,0,8.78667e-1,2.53448e-1,0,0,0,0,0,0,1.63878e+0
"Rest Central America","LCA","Saint Lucia",7.37663e-3,0,1.62634e-2,6.48998e-6,2.33989e-2,0,4.26065e-5,9.58647e-5,1.74704e-2,2.97290e-2,9.54533e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57097e-1,3.45930e-2,0,0,0,0,0,0,8.59073e-3,0,0,0,0,0,0,0,1.87539e-1,7.86063e-1,0,0,0,0,0,0,1.97781e+0
"Rest Central America","MSR","Montserrat",7.09319e-4,0,4.69116e-4,4.13749e-6,4.48049e-3,0,1.96149e-3,2.34492e-4,6.26118e-2,0,1.57304e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20405e-1,1.37480e-2,0,0,0,0,0,0,4.62834e-5,0,0,0,0,0,0,0,8.53461e-3,3.68261e-2,0,0,0,0,0,0,7.51604e-1
"Rest Central America","MTQ","Martinique",2.08138e-2,0,4.49061e-2,3.41723e-4,5.98826e-2,0,2.40822e-5,7.79628e-5,7.45709e-2,1.63773e-1,4.99694e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67062e+0,5.51006e-2,0,0,0,0,0,0,7.34505e-2,0,0,0,0,0,0,0,5.37036e+0,1.71803e+0,0,0,0,0,0,0,9.30192e+0
"Rest Central America","NIC","Nicaragua",7.99185e-2,0,3.66467e-1,0,2.04805e-1,0,4.09640e-3,0,1.78118e+1,8.23050e-1,2.09657e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91435e+2,4.98836e+0,1.15161e+1,0,0,0,0,4.24800e-1,2.03467e+0,0,0,0,0,0,0,0,2.66055e+1,2.81654e+1,0,0,0,0,0,0,2.84669e+2
"Rest Central America","PAN","Panama",2.37821e-2,0,1.37564e-1,0,4.75419e-1,0,0,6.84684e-2,5.11787e+0,4.57250e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07898e+2,2.52720e+0,1.16288e+1,0,0,0,0,4.39200e-1,8.03717e-1,0,0,0,0,0,0,0,1.21699e+1,1.42906e+1,0,0,0,0,0,0,1.56038e+2
"Rest Central America","PRI","Puerto Rico",0,0,2.40666e-3,0,0,0,6.85413e-5,1.75256e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45398e+1,6.80879e-1,0,0,0,0,0,0,1.38109e-2,0,0,0,0,0,0,0,6.32082e+1,1.75912e+1,0,0,0,0,0,0,1.06037e+2
"Rest Central America","SLV","El Salvador",1.67253e-1,7.10600e-4,3.24172e-1,0,2.76639e-1,0,0,0,1.69321e+1,1.82900e+0,2.39847e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42467e+1,2.43893e+0,4.43793e-1,0,0,0,0,7.48800e-1,2.02233e+0,0,0,0,0,0,0,0,2.28638e+1,2.96006e+1,0,0,0,0,0,0,1.52135e+2
"Rest Central America","TCA","Turks and Caicos Islands",4.58889e-4,0,2.67034e-3,0,5.40756e-4,0,1.86126e-6,4.07865e-6,2.68125e-4,9.23800e-3,5.60996e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16466e-1,1.09377e-1,0,0,0,0,0,0,2.39081e-1
"Rest Central America","TTO","Trinidad and Tobago",3.33399e-1,3.49840e-1,1.63438e-1,0,2.28174e-1,0,0,0,7.07204e-1,1.73755e-1,5.36779e+2,0,0,0,0,0,1.28541e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38508e+0,3.74876e-1,1.22221e-1,0,0,0,0,0,3.83210e-1,0,0,0,0,0,0,0,1.20967e+1,5.21330e+1,0,0,0,0,0,0,6.19084e+2
"Rest Central America","VCT","Saint Vincent and the Grenadines",4.47685e-3,0,1.19459e-2,6.02974e-6,8.98428e-3,0,0,7.24500e-7,2.57683e-2,3.22710e-2,4.68221e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07415e-1,1.81590e-2,0,0,0,0,0,0,1.34484e-2,0,0,0,0,0,0,0,6.47692e-1,5.42669e-1,0,0,0,0,0,0,1.71752e+0
"Rest Central America","VGB","Virgin Islands_British",1.16725e-3,0,2.24485e-3,3.77601e-6,4.26996e-3,0,0,0,1.25646e-3,5.30100e-3,1.65198e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96543e-1,2.81092e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39787e-1,8.53694e-2,0,0,0,0,0,0,8.65703e-1
"Rest Central America","VIR","Virgin Islands_USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42400e-2,8.57493e-3,0,0,0,0,0,0,9.76957e-2,0,0,0,0,0,0,0,1.38496e+0,4.77047e-1,0,0,0,0,0,0,2.01252e+0
"Brazil","BRA","Brazil",4.24108e+0,1.19427e+1,3.96913e+1,4.01724e-2,1.78278e+1,9.36526e-2,3.19599e-1,0,1.41763e+2,7.32703e+2,8.67833e+2,0,0,0,0,0,2.44010e+0,3.67319e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34396e+4,3.03994e+2,3.74662e+2,0,0,0,0,3.21600e+1,2.32538e+2,2.94495e+2,8.16000e-2,0,0,0,0,0,7.41322e+2,2.14143e+3,9.50586e+0,3.50986e+0,0,0,0,0,1.93959e+4
"Rest South America","ARG","Argentina",1.44687e+0,7.45382e-1,2.90884e+0,1.63914e-2,6.63076e+0,0,7.32690e-3,0,5.37882e+0,2.89505e+1,8.04358e+2,0,0,0,0,0,1.27054e+0,1.38732e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27413e+3,6.14977e+1,2.09437e+1,0,0,0,0,6.69600e+0,5.58740e+1,1.93660e+1,4.75200e+1,0,0,0,0,0,1.62109e+2,2.63116e+2,0,0,0,0,0,0,4.76311e+3
"Rest South America","BOL","Bolivia",1.75391e-1,5.79815e-2,6.63069e-1,1.90499e-3,4.12020e-1,3.56192e-3,2.93076e-3,0,9.99409e+0,2.10335e+0,3.57021e+2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29457e+2,1.21560e+1,2.50969e+1,0,0,0,0,6.40800e-1,4.64864e+0,1.05400e+1,0,0,0,0,0,0,1.75755e+1,4.28327e+1,0,0,0,0,0,0,9.13382e+2
"Rest South America","BVT","Bouvet Island",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rest South America","CHL","Chile",5.13495e-1,1.05668e-1,2.24977e+0,1.47449e-2,2.06194e+0,3.29593e-3,4.94787e-1,0,3.72715e+1,2.88665e+1,1.37612e+2,0,0,0,0,0,7.52370e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31377e+2,1.29747e+1,2.77667e+0,0,0,0,0,0,2.30996e+0,7.24800e-2,1.17360e+0,0,0,0,0,0,5.77363e+1,2.50550e+2,0,0,0,0,0,0,8.75687e+2
"Rest South America","COL","Colombia",3.04918e-1,2.30893e-1,2.97805e+0,7.73301e-4,3.59898e+0,5.55104e-3,6.49572e-2,0,2.73970e+1,1.84305e+2,3.25441e+2,0,0,0,0,0,5.74645e-2,3.43700e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73495e+3,4.23877e+1,9.96530e+1,0,0,0,0,3.76800e+1,1.15874e+1,5.58280e+1,0,0,0,0,0,0,1.03992e+2,2.11943e+2,0,0,0,0,0,0,2.84244e+3
"Rest South America","ECU","Ecuador",1.55781e-1,2.47038e-2,2.20871e-1,6.26999e-5,1.69691e+0,0,1.14699e-1,0,8.11523e+0,8.50485e+0,1.43269e+2,0,0,0,0,0,7.47000e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58773e+2,9.38805e+0,9.98747e+1,0,0,0,0,5.59200e-2,3.80832e+0,5.82080e-1,0,0,0,0,0,0,2.54495e+1,6.06634e+1,0,0,0,0,0,0,7.20697e+2
"Rest South America","FLK","Falkland Islands (Malvinas)",7.22731e-4,0,3.48506e-4,4.68975e-6,7.36969e-4,0,1.66726e-5,3.75135e-5,3.62917e-4,9.42400e-3,7.64918e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75922e+0,7.45571e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73200e-2,1.30769e-2,1.07141e-4,1.97800e-5,0,0,0,0,3.88672e+0
"Rest South America","GUF","French Guiana",7.44972e-3,0,2.18540e-2,2.84167e-4,1.71090e-2,0,6.87951e-5,1.55498e-4,4.24971e-1,5.25853e-1,2.29813e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37093e-1,3.14128e-2,1.23289e+0,0,0,0,0,0,1.82131e-2,4.20240e-1,0,0,0,0,0,0,1.00090e+0,9.32443e-1,3.26353e-3,6.02500e-4,0,0,0,0,5.19779e+0
"Rest South America","GUY","Guyana",2.95994e-2,0,7.80055e-2,6.98425e-5,4.35045e-2,0,0,5.58000e-7,3.02064e+0,2.07855e-1,3.57762e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00338e+0,6.03112e-1,3.50073e+1,0,0,0,0,4.10400e-1,1.26427e+0,1.95840e+0,0,0,0,0,0,0,1.56643e+0,4.23607e+0,4.90147e-3,9.04888e-4,0,0,0,0,5.54707e+1
"Rest South America","PER","Peru",3.25291e-1,8.96710e-2,3.58059e-1,2.09000e-5,1.27439e+0,0,6.14460e-3,2.50800e-4,2.59336e+1,9.37730e+0,5.27385e+1,0,0,0,0,0,3.00000e-4,2.39430e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85152e+2,1.27965e+1,1.07494e+2,0,0,0,0,2.17920e-1,4.95318e+0,1.61840e+0,0,0,0,0,0,0,6.88315e+1,1.24879e+2,0,0,0,0,0,0,7.96285e+2
"Rest South America","PRY","Paraguay",0,0,1.77884e+0,0,2.62978e-1,0,2.93076e-4,7.94200e-4,2.02134e+1,4.48105e+1,3.05332e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23424e+2,1.21465e+1,4.16502e+0,0,0,0,0,1.70400e+1,5.88278e+0,7.66800e+0,2.15040e+0,0,0,0,0,0,2.35063e+1,3.04188e+1,0,0,0,0,0,0,6.93469e+2
"Rest South America","SGS","South Georgia and the South Sandwich Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Rest South America","SUR","Suriname",1.86861e-2,0,5.03218e-2,7.35159e-5,3.61070e-2,0,3.56448e-4,7.83722e-4,1.79829e-1,6.40150e-1,4.05865e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82775e+0,2.61892e-1,1.53524e+1,0,0,0,0,0,2.13070e-1,0,0,0,0,0,0,0,2.20337e+0,2.46956e+0,7.22143e-3,1.33319e-3,0,0,0,0,2.83034e+1
"Rest South America","URY","Uruguay",2.47604e-2,8.83289e-3,2.17067e-1,8.35999e-5,2.61971e-1,0,0,3.76812e-4,3.92449e+0,1.07940e+1,1.09286e+1,0,0,0,0,0,0,2.20000e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13090e+2,1.47973e+1,6.13705e+1,0,0,0,0,0,2.07159e+0,0,1.31280e+0,0,0,0,0,0,2.23658e+1,1.68321e+1,0,0,0,0,0,0,9.58000e+2
"Rest South America","VEN","Venezuela",5.71284e-1,1.22742e+0,1.22056e+0,0,1.06923e+1,2.25511e-3,0,5.83324e-3,1.07995e+1,1.28002e+2,1.05748e+3,0,0,0,0,0,3.18400e+0,1.57849e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09001e+3,2.86431e+1,3.03179e+1,0,0,0,0,3.62400e+1,5.24407e+0,8.36400e+1,0,0,0,0,0,0,1.31338e+2,1.37059e+2,0,0,0,0,0,0,2.75583e+3
"Northern_Africa","DZA","Algeria",1.07237e+0,5.57555e-1,2.56107e-1,0,2.42999e+0,0,0,2.20435e-2,2.87810e+1,5.85006e+1,1.72314e+3,0,0,0,0,0,2.27524e-1,1.38215e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08772e+2,8.67310e+0,2.54516e-2,0,0,0,0,0,1.40864e-1,7.63200e-2,0,0,0,0,0,0,1.00296e+2,1.27618e+2,0,0,0,0,0,0,2.26073e+3
