"World Region","ISO_A3","Country","1A1a","1A1bc","1A2","1A3a","1A3b","1A3c","1A3d","1A3e","1A4","1B1","1B2","1C1","1C2","2A1","2A2","2A7","2B","2C","2D","2E","2F1","2F2","2F3","2F4","2F5","2F7","2F8","2F9","2G","3A","3B","3C","3D","4A","4B","4C","4D1","4D2","4D3","4D4","4E","4F","5A","5C","5D","5F","5F1","5F2","5FL","6A","6B","6C","6D","7A","7B","7C","7D","TOTAL" 
"Rest South America","SUR","Suriname",1.77068e-2,0,5.08025e-2,8.61945e-5,3.97554e-2,0,3.57253e-4,5.32169e-4,1.71524e-1,6.47466e-1,3.80473e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67677e+0,2.72055e-1,1.21306e+1,0,0,0,0,0,1.51127e-1,1.35252e+1,0,0,0,0,0,0,1.97872e+0,2.43087e+0,6.36357e-3,1.17481e-3,0,0,0,0,3.81392e+1
"Rest South America","URY","Uruguay",1.15355e-2,5.76145e-3,1.58464e-1,1.04500e-4,2.65941e-1,0,0,0,3.92738e+0,3.65800e+0,5.22899e+0,0,0,0,0,0,0,2.20000e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82935e+2,1.40848e+1,4.79926e+1,0,0,0,0,0,1.14236e+0,0,2.31770e-1,0,0,0,0,0,2.13683e+1,1.66427e+1,0,0,0,0,0,0,8.97654e+2
"Rest South America","VEN","Venezuela",6.33193e-1,1.15781e+0,1.17680e+0,0,9.64523e+0,1.90817e-3,0,5.18422e-3,9.18966e+0,1.28526e+2,1.07412e+3,0,0,0,0,0,3.26220e+0,1.63405e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00664e+3,2.71698e+1,1.59006e+1,0,0,0,0,4.17720e+1,4.13350e+0,8.05324e+1,0,0,0,0,0,0,1.20420e+2,1.47146e+2,0,0,0,0,0,0,2.67160e+3
"Northern_Africa","DZA","Algeria",8.97211e-1,6.69311e-1,1.72183e-1,0,2.50695e+0,0,0,0,2.67676e+1,5.33935e+1,1.51889e+3,0,0,0,0,0,2.29986e-1,1.40280e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93061e+2,8.10285e+0,2.54516e-2,0,0,0,0,0,7.86777e-2,5.97792e-2,0,0,0,0,0,0,8.61164e+1,1.20651e+2,0,0,0,0,0,0,2.01177e+3
"Northern_Africa","EGY","Egypt",9.94962e-1,4.53074e-1,1.82603e+0,8.96610e-3,3.77302e+0,0,1.51567e-1,0,6.00936e+1,1.15276e+2,6.57278e+2,0,0,0,0,0,1.09500e-2,2.30840e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55474e+2,1.42772e+1,1.98850e+2,0,0,0,0,0,5.82856e-1,0,0,0,0,0,0,0,1.40158e+2,2.34291e+2,0,0,0,0,0,0,1.88373e+3
"Northern_Africa","ESH","Western Sahara",9.22090e-4,5.66019e-5,1.38405e-2,5.48495e-5,7.30412e-3,3.02950e-6,0,0,2.11820e-2,0,1.18490e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03074e+1,2.84948e-1,0,0,0,0,0,0,7.08210e-5,0,0,0,0,0,0,0,4.05859e-1,1.35835e+0,0,0,0,0,0,0,1.24119e+1
"Northern_Africa","LBY","Libyan Arab Jamahiriya",3.04764e-1,2.28775e-1,8.10920e-2,4.18681e-5,2.74218e+0,0,0,0,2.17293e+0,8.40763e+0,4.80957e+2,0,0,0,0,0,1.39590e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82626e+1,1.70917e+0,0,0,0,0,0,0,1.03734e-2,2.00213e-2,1.11230e-3,0,0,0,0,0,2.60088e+1,2.53734e+1,0,0,0,0,0,0,5.87676e+2
"Northern_Africa","MAR","Morocco",7.56812e-2,5.68480e-3,4.02200e-1,0,3.28858e-1,0,2.93076e-3,0,3.88539e+0,8.55699e+0,6.08562e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41883e+2,9.84773e+0,8.14453e-1,0,0,0,0,0,2.20784e-1,0,3.11640e-2,0,0,0,0,0,6.54664e+1,1.23539e+2,0,0,0,0,0,0,4.61146e+2
"Northern_Africa","TUN","Tunisia",3.85497e-1,2.68982e-3,1.10979e-1,0,4.45514e-1,3.82255e-3,1.40676e-2,0,9.05610e+0,1.65525e+1,1.41952e+2,0,0,0,0,0,0,1.30200e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56899e+1,4.52418e+0,0,0,0,0,0,0,2.39467e-2,0,0,0,0,0,0,0,3.19683e+1,3.71187e+1,0,0,0,0,0,0,3.37861e+2
"Western_Africa","BEN","Benin",1.75845e-3,0,6.39540e-3,0,3.63829e-1,0,0,0,2.33116e+1,1.71926e+1,4.81482e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02447e+1,2.63176e+0,3.79229e+0,0,0,0,0,3.21504e+1,6.17491e-1,5.71030e+1,0,0,0,0,0,0,7.52132e+0,3.28742e+1,0,0,0,0,0,0,2.37812e+2
"Western_Africa","BFA","Burkina Faso",1.80449e-3,1.03509e-4,4.95141e-1,5.41238e-4,8.18208e-2,3.35735e-6,0,0,2.40409e+1,4.29238e+1,5.43079e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10762e+2,1.52238e+1,5.96842e+0,0,0,0,0,2.55576e+1,1.14169e+0,0,0,0,0,0,0,0,4.76018e+0,4.66726e+1,0,0,0,0,0,0,4.77685e+2
"Western_Africa","CAF","Central African Republic",6.01706e-4,3.69142e-5,1.59680e-1,2.72180e-4,3.18695e-2,1.85090e-6,0,0,7.85377e+0,3.65800e+0,1.62404e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44981e+2,4.66621e+0,1.78162e+0,0,0,0,0,6.31344e+2,1.84374e-1,3.12882e+2,0,0,0,0,0,0,6.73514e+0,1.70745e+1,0,0,0,0,0,0,1.13137e+3
"Western_Africa","CIV","Cote d'Ivoire",1.54556e-1,6.55636e-3,2.70446e-2,0,2.09287e-1,4.16328e-3,1.60930e-2,0,3.61264e+1,6.80388e+1,3.43516e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77754e+1,3.00926e+0,1.11468e+1,0,0,0,0,2.14171e+1,9.45492e-1,2.87456e+2,0,0,0,0,0,0,3.43690e+1,7.16939e+1,0,0,0,0,0,0,6.36747e+2
"Western_Africa","CMR","Cameroon",3.64251e-3,0,1.08020e+0,0,4.00547e-1,0,0,0,3.46815e+1,9.41935e+0,6.62954e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42441e+2,9.17587e+0,1.90887e+0,0,0,0,0,1.06133e+2,7.77196e-1,6.15352e+1,0,0,0,0,0,0,3.62372e+1,7.46110e+1,0,0,0,0,0,0,6.44700e+2
"Western_Africa","COD","Congo_the Democratic Republic of the",5.02416e-4,2.93076e-4,4.41052e+0,0,1.48876e-1,0,0,0,2.43342e+2,1.44020e+1,4.32114e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47888e+0,2.47409e-1,5.29394e+1,0,0,0,0,7.13856e+2,3.41491e+0,1.82424e+3,0,0,0,0,0,0,5.44175e+1,2.16005e+2,0,0,0,0,0,0,3.13722e+3
"Western_Africa","COG","Congo",0,0,2.50800e-4,9.61398e-4,6.30897e-2,0,0,0,5.35983e+0,5.07548e+1,8.97748e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38267e+1,2.93669e+0,2.54516e-1,0,0,0,0,1.31062e+1,1.57153e-1,4.78897e+1,0,0,0,0,0,0,7.56628e+0,1.54432e+1,0,0,0,0,0,0,2.87134e+2
"Western_Africa","CPV","Cape Verde",5.41592e-4,3.32208e-5,1.95495e-2,5.51284e-5,9.22358e-3,1.52720e-6,0,0,5.42290e-2,3.65800e-3,7.83253e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78358e+0,6.14898e-1,0,0,0,0,0,0,1.90681e-2,0,0,0,0,0,0,0,1.03437e+0,2.01660e+0,0,0,0,0,0,0,5.56365e+0
"Western_Africa","GAB","Gabon",2.75492e-2,1.33760e-3,2.60163e-1,0,6.18139e-2,0,0,0,1.89853e+0,1.49978e+0,1.67090e+2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86782e+0,3.59639e-1,6.36292e-2,0,0,0,0,8.55936e-1,4.31931e-2,7.97436e+0,0,0,0,0,0,0,8.38956e+0,6.48777e+0,0,0,0,0,0,0,1.97881e+2
"Western_Africa","GHA","Ghana",6.38068e-2,1.67200e-3,5.10880e-1,0,7.94234e-1,5.55104e-3,1.08262e-2,0,7.78243e+1,5.60588e+1,3.23121e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52995e+1,3.55052e+0,1.56528e+1,0,0,0,0,6.93888e+1,1.29761e+0,1.15627e+1,0,0,0,0,0,0,3.73222e+1,9.04788e+1,0,0,0,0,0,0,4.40146e+2
"Western_Africa","GIN","Guinea",1.99680e-3,9.42839e-5,3.67472e-1,6.20962e-4,1.01284e-1,5.46140e-6,0,0,4.19485e+1,2.65187e+1,5.83285e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02237e+2,3.94656e+0,5.82834e+1,0,0,0,0,8.42736e+1,7.29666e-1,1.20353e+2,0,0,0,0,0,0,1.36751e+1,3.70190e+1,0,0,0,0,0,0,4.89514e+2
"Western_Africa","GMB","Gambia",9.09445e-4,5.59337e-5,5.75505e-2,8.61841e-5,3.87010e-2,2.56885e-6,0,0,2.30839e+0,4.48747e+0,1.37636e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32431e+1,5.21523e-1,1.27258e+0,0,0,0,0,8.99280e+0,3.22399e-2,0,0,0,0,0,0,0,1.63701e+0,4.99835e+0,0,0,0,0,0,0,3.76045e+1
"Western_Africa","GNB","Guinea-Bissau",6.78670e-4,4.07447e-5,6.05572e-2,1.55918e-4,2.17732e-2,2.09160e-6,0,0,1.75376e+0,4.57250e-2,1.67675e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94644e+1,1.03343e+0,8.65356e+0,0,0,0,0,1.02156e+1,1.09377e-1,0,0,0,0,0,0,0,1.59018e+0,6.15894e+0,0,0,0,0,0,0,4.91250e+1
"Western_Africa","GNQ","Equatorial Guinea",2.75677e-4,4.38281e-5,1.94736e-2,1.00232e-4,1.15799e-2,2.02520e-6,0,0,1.61107e+0,6.51217e-1,7.87031e+1,0,0,0,0,0,1.43750e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88975e-1,2.52700e-2,0,0,0,0,0,0,1.88791e-2,0,0,0,0,0,0,0,1.35149e+0,5.57939e+0,0,0,0,0,0,0,8.97984e+1
"Western_Africa","LBR","Liberia",1.25691e-3,5.97517e-5,1.33341e-1,1.36497e-4,3.29078e-2,2.65185e-6,0,0,1.82163e+1,1.52987e+1,2.34283e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46574e+0,3.31592e-1,1.44000e+0,0,0,0,0,2.98584e+0,1.50735e-1,4.35152e-1,0,0,0,0,0,0,4.69034e+0,1.22281e+1,0,0,0,0,0,0,5.94336e+1
"Western_Africa","MLI","Mali",2.05037e-3,9.99611e-5,5.07313e-1,2.01907e-4,7.26784e-2,5.24145e-6,0,0,1.96796e+1,9.40472e+0,2.93732e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58193e+2,1.39311e+1,4.58130e+1,0,0,0,0,4.42944e+1,1.02490e+0,1.88081e+1,0,0,0,0,0,0,8.27732e+0,5.16447e+1,0,0,0,0,0,0,5.71683e+2
"Western_Africa","MRT","Mauritania",5.05255e-3,2.36633e-4,1.28830e-1,1.57257e-3,2.88151e-1,1.57137e-5,0,0,5.78542e+0,1.29009e+1,1.58799e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93008e+2,8.61293e+0,2.16339e+0,0,0,0,0,3.13848e-1,9.45419e-2,0,0,0,0,0,0,0,4.81636e+0,1.31574e+1,0,0,0,0,0,0,2.41435e+2
"Western_Africa","NER","Niger",4.49495e-3,1.80969e-4,5.19400e-1,1.03123e-4,5.77605e-2,3.23603e-5,0,0,3.17793e+1,4.18813e+1,3.69664e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05093e+2,4.82051e+0,3.43598e+0,0,0,0,0,1.72092e+0,1.62126e+0,0,0,0,0,0,0,0,5.42564e+0,4.89291e+1,0,0,0,0,0,0,2.45326e+2
"Western_Africa","NGA","Nigeria",2.47117e-1,2.99648e-1,9.76244e+0,0,6.68547e+0,7.62668e-3,1.25818e-2,0,2.33439e+2,8.65438e+1,1.53407e+3,0,0,0,0,0,7.20000e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75675e+2,3.68134e+1,2.56184e+2,0,0,0,0,1.01820e+2,1.11537e+1,3.68023e+1,0,0,0,0,0,0,1.00022e+2,5.33216e+2,0,0,0,0,0,0,3.72275e+3
"Western_Africa","SEN","Senegal",1.11502e-1,3.76200e-4,2.82986e-2,0,1.16549e-1,0,1.22897e-2,0,2.08963e+1,3.09101e+1,9.31801e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61141e+2,7.33753e+0,9.67163e+0,0,0,0,0,4.13832e+1,2.76922e-1,0,0,0,0,0,0,0,1.72635e+1,5.04555e+1,0,0,0,0,0,0,3.40536e+2
"Western_Africa","SHN","Saint Helena",0,0,2.00364e-4,0,1.03332e-3,0,0,0,3.13139e-4,0,5.21557e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44992e-2,4.17520e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60609e-2,2.46183e-2,0,0,0,0,0,0,9.14220e-2
"Western_Africa","SLE","Sierra Leone",2.75536e-3,1.29916e-4,2.04154e-1,3.95523e-4,3.81366e-2,6.99690e-6,0,0,1.93492e+1,2.85461e+1,4.46096e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46508e+1,7.11585e-1,1.48000e+1,0,0,0,0,1.28102e+1,2.76878e-1,5.72478e+0,0,0,0,0,0,0,5.19268e+0,2.13649e+1,0,0,0,0,0,0,1.23717e+2
"Western_Africa","STP","Sao Tome and Principe",4.21031e-4,2.58379e-5,6.10188e-3,2.67770e-5,6.67641e-3,1.34875e-6,0,0,2.18402e-2,6.96942e-1,4.43774e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16098e-1,1.90187e-2,0,0,0,0,0,0,1.75930e-3,0,0,0,0,0,0,0,2.77669e-1,5.84138e-1,0,0,0,0,0,0,1.83516e+0
"Western_Africa","TCD","Chad",5.27923e-4,3.19923e-5,3.61487e-1,1.01919e-4,7.79916e-3,3.32830e-6,0,0,2.32569e+1,2.99874e+1,9.83857e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78643e+2,1.07805e+1,1.32349e+1,0,0,0,0,1.68725e+2,6.16784e-1,0,0,0,0,0,0,0,5.16009e+0,3.40487e+1,0,0,0,0,0,0,5.64833e+2
"Western_Africa","TGO","Togo",2.00966e-3,0,1.00361e-2,0,1.26367e-1,0,0,0,2.29248e+1,4.30729e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53733e+1,1.51676e+0,4.45404e+0,0,0,0,0,2.47680e+1,4.39164e-1,2.06387e+1,0,0,0,0,0,0,6.08001e+0,2.32183e+1,0,0,0,0,0,0,1.72624e+2
"Eastern_Africa","BDI","Burundi",5.76816e-4,3.31170e-5,2.80190e-1,2.34973e-4,2.94540e-2,1.69320e-6,0,0,2.91092e+1,2.41080e+1,1.97472e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57815e+1,6.42000e-1,2.44336e+0,0,0,0,0,0,3.96280e-1,0,0,0,0,0,0,0,1.00777e+0,2.76342e+1,0,0,0,0,0,0,1.01453e+2
"Eastern_Africa","COM","Comoros",1.12880e-4,1.72266e-5,3.03395e-2,7.91070e-5,6.85515e-3,8.75650e-7,0,0,1.35692e-1,2.86322e+0,4.80153e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47614e+0,1.18444e-1,1.78162e+0,0,0,0,0,0,1.35278e-2,0,0,0,0,0,0,0,7.88541e-1,3.08168e+0,0,0,0,0,0,0,1.13011e+1
"Eastern_Africa","DJI","Djibouti",1.88020e-3,1.14382e-4,4.29905e-2,2.88524e-4,2.56038e-2,7.01765e-6,0,0,1.78140e-1,3.73172e+0,7.93043e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72534e+1,6.89638e-1,0,0,0,0,0,1.55083e-2,1.81743e-6,0,0,0,0,0,0,0,1.65722e+0,3.60457e+0,0,0,0,0,0,0,2.72804e+1
"Eastern_Africa","ERI","Eritrea",1.28925e-3,0,1.63020e-3,0,4.32612e-2,0,0,0,5.27050e+0,7.49890e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00214e+1,2.73761e+0,0,0,0,0,0,1.83924e+0,8.39170e-2,0,0,0,0,0,0,0,1.43892e+0,1.59415e+1,0,0,0,0,0,0,1.14878e+2
"Eastern_Africa","ETH","Ethiopia",6.28020e-4,0,4.05042e-2,0,3.02000e-1,0,0,0,3.31491e+2,1.87473e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55887e+3,5.73188e+1,0,0,0,0,0,2.25466e+2,7.60085e+0,0,0,0,0,0,0,0,1.99243e+1,2.76311e+2,0,0,0,0,0,0,2.49608e+3
"Eastern_Africa","KEN","Kenya",5.29394e-1,9.06013e-3,7.07674e-2,6.15453e-3,4.12269e-1,5.20410e-3,1.17040e-3,0,8.87500e+1,2.31003e+2,4.16252e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00492e+2,1.87320e+1,1.65436e+0,0,0,0,0,9.22272e+0,9.59811e-1,0,0,0,0,0,0,0,1.95262e+1,1.47876e+2,0,0,0,0,0,0,1.11967e+3
"Eastern_Africa","MDG","Madagascar",6.71224e-3,4.11116e-4,7.07533e-1,6.47280e-4,1.67661e-1,1.39739e-5,0,0,3.87733e+1,7.27037e+1,1.06864e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78973e+2,1.05463e+1,1.89393e+2,0,0,0,0,5.27880e+1,9.35458e-1,1.87666e+1,2.25439e+0,0,0,0,0,0,1.14778e+1,6.60077e+1,0,0,0,0,0,0,7.43609e+2
"Eastern_Africa","MUS","Mauritius",7.22849e-3,3.66362e-4,6.22776e-2,2.59685e-4,9.69120e-2,2.68740e-5,0,0,8.25801e-1,9.14500e-3,1.37779e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85391e+0,2.54978e-1,0,0,0,0,0,0,9.64795e-2,0,0,0,0,0,0,0,3.62125e+0,5.24032e+0,0,0,0,0,0,0,1.22067e+1
"Eastern_Africa","MYT","Mayotte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90676e-1,3.60922e-1,0,0,0,0,0,0,5.51598e-1
"Eastern_Africa","REU","Reunion",4.98786e-3,3.01340e-4,3.59796e-2,8.62589e-4,1.05616e-1,1.10639e-5,0,0,2.53905e-1,0,1.28895e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76063e+0,4.14246e-1,5.09033e-3,0,0,0,0,0,3.88537e-2,0,0,0,0,0,0,0,4.03905e+0,4.58777e+0,0,0,0,0,0,0,1.13762e+1
"Eastern_Africa","RWA","Rwanda",2.02896e-3,1.21612e-4,3.54607e-1,4.92080e-4,5.10373e-2,7.66090e-6,0,0,1.87443e+1,4.38960e+0,1.40815e-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25647e+1,1.25701e+0,8.16999e-1,0,0,0,0,7.53600e+0,5.73119e-1,0,0,0,0,0,0,0,1.34882e+0,3.66236e+1,0,0,0,0,0,0,1.04403e+2
"Eastern_Africa","SDN","Sudan",2.65200e-2,1.05336e-2,1.28948e+0,0,6.00467e-1,1.38776e-3,5.85200e-4,0,8.22953e+1,2.32923e+2,3.17248e+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85864e+3,6.61527e+1,6.05749e-1,0,0,0,0,7.30632e+2,1.69222e+0,0,0,0,0,0,0,0,6.62218e+1,1.55607e+2,0,0,0,0,0,0,3.22842e+3
"Eastern_Africa","SOM","Somalia",8.60986e-4,9.03040e-5,3.06909e-1,3.48018e-4,4.36760e-2,4.59405e-6,0,0,3.54986e+1,6.45590e+1,3.34775e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71235e+2,2.53398e+1,2.54516e-1,0,0,0,0,5.49744e-1,1.56418e-1,0,0,0,0,0,0,0,5.10562e+0,3.38751e+1,0,0,0,0,0,0,7.36960e+2
"Eastern_Africa","SYC","Seychelles",3.56010e-3,2.18966e-4,6.05365e-3,2.43499e-7,1.65174e-2,8.24605e-6,0,0,2.44000e-2,0,3.98310e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82183e-2,5.93164e-2,0,0,0,0,0,0,5.05440e-6,0,0,0,0,0,0,0,3.77372e-1,3.54669e-1,0,0,0,0,0,0,9.80170e-1
"Eastern_Africa","UGA","Uganda",3.82481e-3,2.35255e-4,1.06670e+0,3.19196e-4,1.50688e-1,1.02049e-5,0,0,1.27686e+2,6.87577e+1,6.93745e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76673e+2,1.00426e+1,1.01807e+1,0,0,0,0,5.87088e+1,2.23115e+0,0,0,0,0,0,0,0,6.22081e+0,9.40435e+1,0,0,0,0,0,0,6.55835e+2
"Southern_Africa","AGO","Angola",1.07768e-2,6.65069e-3,1.85972e-1,0,2.56082e-1,0,0,0,1.82395e+1,8.23965e+1,3.69479e+2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79633e+2,5.47119e+0,4.72129e-1,0,0,0,0,3.38131e+0,3.15428e-1,8.39412e+0,0,0,0,0,0,0,1.73934e+1,6.17363e+1,0,0,0,0,0,0,7.47372e+2
"Southern_Africa","BWA","Botswana",9.40389e-3,3.05030e-5,1.71971e-1,4.18930e-5,1.86537e-1,4.72191e-4,0,0,2.83542e+0,1.86828e+1,9.93241e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42769e+2,3.82843e+0,0,0,0,0,0,8.86296e+1,3.56392e-2,0,9.78864e+0,0,0,0,0,0,4.98364e+0,8.02812e+0,0,0,0,0,0,0,2.79960e+2
"Southern_Africa","LSO","Lesotho",3.91525e-4,2.40783e-5,7.42398e-2,1.52830e-4,2.30539e-2,1.23255e-6,0,0,7.32715e+0,7.48793e+0,9.78657e-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61124e+1,7.68980e-1,0,0,0,0,0,0,4.48519e-2,0,1.60001e+0,0,0,0,0,0,1.41874e+0,7.92327e+0,0,0,0,0,0,0,6.27910e+1
"Southern_Africa","MOZ","Mozambique",1.46058e-3,0,7.20419e-1,0,1.09030e-1,0,7.60760e-3,0,6.35969e+1,3.63546e+1,5.69576e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10486e+1,2.18188e+0,2.20157e+1,0,0,0,0,1.70786e+2,1.91609e+0,5.66222e+1,7.68792e+0,0,0,0,0,0,1.40251e+1,8.25335e+1,0,0,0,0,0,0,5.15303e+2
"Southern_Africa","MWI","Malawi",2.32046e-3,1.37274e-4,4.95577e-1,3.02774e-4,7.63671e-2,9.02985e-6,0,0,2.00838e+1,3.73801e+1,3.78035e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29296e+1,1.81859e+0,7.12646e+0,0,0,0,0,2.32087e+1,1.31286e+0,0,0,0,0,0,0,0,3.72988e+0,5.02547e+1,0,0,0,0,0,0,1.88457e+2
"Southern_Africa","NAM","Namibia",1.31385e-3,0,1.10770e-2,5.22899e-4,2.39664e-1,0,5.85200e-3,0,5.46247e-1,4.52129e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40305e+2,3.40137e+0,0,0,0,0,0,5.57448e+1,7.00072e-2,0,2.16017e-2,0,0,0,0,0,3.35086e+0,7.11493e+0,0,0,0,0,0,0,2.15335e+2
"Southern_Africa","SWZ","Swaziland",2.00884e-3,8.42865e-5,4.48798e-2,1.21692e-4,5.78131e-2,1.74032e-5,0,0,2.58479e+0,3.58381e+0,2.47125e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78752e+1,6.95507e-1,6.36292e-3,0,0,0,0,0,1.04120e-1,0,0,0,0,0,0,0,1.57278e+0,1.68202e+1,0,0,0,0,0,0,5.33724e+1
"Southern_Africa","TZA","Tanzania_United Republic of",2.63768e-3,0,1.52700e+0,0,2.75366e-1,0,0,0,9.02370e+1,1.11832e+2,2.39400e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28861e+2,2.12495e+1,4.14862e+1,0,0,0,0,2.28941e+2,4.61277e+0,1.09086e+2,0,0,0,0,0,0,1.72759e+1,1.61854e+2,0,0,0,0,0,0,1.41963e+3
"Southern_Africa","ZAF","South Africa",1.44643e+0,6.93880e-2,5.40549e+0,1.46726e-2,6.28329e+0,4.52987e-2,0,0,8.35105e+1,1.14054e+3,6.56474e+1,0,0,0,0,0,2.61009e-1,3.81709e+0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79974e+2,2.31096e+1,1.78162e-1,0,0,0,0,6.99336e+0,2.49885e+0,5.90352e+0,9.59806e+1,0,0,0,0,0,2.47216e+2,3.14301e+2,0,0,0,0,0,0,2.88320e+3
"Southern_Africa","ZMB","Zambia",1.05507e-3,1.12860e-3,9.95822e-1,0,1.48284e-1,3.98981e-3,0,0,3.09599e+1,7.54477e+1,9.05925e-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06016e+2,3.78002e+0,1.27258e+0,0,0,0,0,3.82776e+2,1.83542e-1,2.08094e+2,0,0,0,0,0,0,9.95277e+0,4.23307e+1,0,0,0,0,0,0,8.62054e+2
